contest_id	in_contest_id	name	type	points	rating	tags
1272	A	Three Friends	PROGRAMMING	-1	900	brute force/greedy/math/sortings
1265	A	Beautiful String	PROGRAMMING	500.0	1000	constructive algorithms/greedy
1264	B	Beautiful Sequence	PROGRAMMING	1000.0	1900	brute force/constructive algorithms/greedy
1264	A	Beautiful Regional Contest	PROGRAMMING	500.0	1500	greedy/implementation
1267	J	Just Arrange the Icons	PROGRAMMING	-1	1800	greedy/implementation/math
1267	E	Elections	PROGRAMMING	-1	1700	greedy
1263	B	PIN Codes	PROGRAMMING	1250.0	1400	greedy/implementation
1260	E	Tournament	PROGRAMMING	-1	2400	brute force/dp/greedy
1260	D	A Game with Traps	PROGRAMMING	-1	1900	binary search/dp/greedy/sortings
1260	C	Infinite Fence	PROGRAMMING	-1	1700	greedy/math/number theory
1227	D2	Optimal Subsequences (Hard Version)	PROGRAMMING	1500.0	1800	data structures/greedy
1227	D1	Optimal Subsequences (Easy Version)	PROGRAMMING	500.0	1600	data structures/greedy
1254	B2	Send Boxes to Alice (Hard Version)	PROGRAMMING	750.0	2100	constructive algorithms/greedy/math/number theory/ternary search/two pointers
1254	B1	Send Boxes to Alice (Easy Version)	PROGRAMMING	500.0	1800	constructive algorithms/greedy/math/number theory/ternary search/two pointers
1254	A	Feeding Chicken	PROGRAMMING	750.0	1700	constructive algorithms/greedy/implementation
1253	E	Antenna Coverage	PROGRAMMING	2250.0	2200	data structures/dp/greedy/sortings
1253	D	Harmonious Graph	PROGRAMMING	1750.0	1700	constructive algorithms/dfs and similar/dsu/graphs/greedy/sortings
1253	C	Sweets Eating	PROGRAMMING	1500.0	1500	dp/greedy/math/sortings
1253	B	Silly Mistake	PROGRAMMING	1000.0	1400	greedy/implementation
1257	G	Divisor Set	PROGRAMMING	-1	2600	divide and conquer/fft/greedy/math/number theory
1257	E	The Contest	PROGRAMMING	-1	2000	data structures/dp/greedy
1257	D	Yet Another Monster Killing Problem	PROGRAMMING	-1	1700	binary search/data structures/dp/greedy/sortings/two pointers
1257	C	Dominated Subarray	PROGRAMMING	-1	1200	greedy/implementation/sortings/strings/two pointers
1257	A	Two Rival Students	PROGRAMMING	-1	800	greedy/math
1256	E	Yet Another Division Into Teams	PROGRAMMING	-1	2000	dp/greedy/sortings
1256	D	Binary String Minimizing	PROGRAMMING	-1	1500	greedy
1256	C	Platforms Jumping	PROGRAMMING	-1	1700	greedy
1256	B	Minimize the Permutation	PROGRAMMING	-1	1400	greedy
1245	D	Shichikuji and Power Grid	PROGRAMMING	1750.0	1900	dsu/graphs/greedy/shortest paths/trees
1245	B	Restricted RPS	PROGRAMMING	750.0	1200	constructive algorithms/dp/greedy
1250	N	Wires	PROGRAMMING	-1	2000	dfs and similar/graphs/greedy
1250	L	Divide The Students	PROGRAMMING	-1	1500	binary search/greedy/math
1250	J	The Parade	PROGRAMMING	-1	1800	binary search/greedy
1250	I	Show Must Go On	PROGRAMMING	-1	3100	binary search/brute force/greedy/shortest paths
1250	G	Discarding Game	PROGRAMMING	-1	2300	dp/greedy/two pointers
1250	B	The Feast and the Bus	PROGRAMMING	-1	1800	brute force/constructive algorithms/greedy/math
1225	G	To Make 1	PROGRAMMING	3750.0	3100	bitmasks/constructive algorithms/dp/greedy/number theory
1225	F	Tree Factory	PROGRAMMING	3250.0	2500	constructive algorithms/greedy/trees
1251	E2	Voting (Hard Version)	PROGRAMMING	-1	2400	binary search/data structures/greedy
1251	E1	Voting (Easy Version)	PROGRAMMING	-1	2300	data structures/dp/greedy
1251	D	Salary Changing	PROGRAMMING	-1	1900	binary search/greedy/sortings
1251	C	Minimize The Integer	PROGRAMMING	-1	1600	greedy/two pointers
1251	B	Binary Palindromes	PROGRAMMING	-1	1400	greedy/strings
1252	H	Twin Buildings	PROGRAMMING	-1	1800	greedy/implementation
1252	E	Songwriter	PROGRAMMING	-1	2200	greedy/two pointers
1249	D2	Too Many Segments (hard version)	PROGRAMMING	-1	1800	data structures/greedy/sortings
1249	D1	Too Many Segments (easy version)	PROGRAMMING	-1	1800	greedy
1249	C2	Good Numbers (hard version)	PROGRAMMING	-1	1500	binary search/greedy/math/meet-in-the-middle
1249	C1	Good Numbers (easy version)	PROGRAMMING	-1	1300	brute force/greedy/implementation
1248	D1	The World Is Just a Programming Task (Easy Version)	PROGRAMMING	750.0	2000	brute force/dp/greedy/implementation
1239	C	Queue in the Train	PROGRAMMING	1250.0	2300	data structures/greedy/implementation
1248	B	Grow The Tree	PROGRAMMING	1000.0	900	greedy/math/sortings
1236	D	Alice and the Doll	PROGRAMMING	1750.0	2300	brute force/data structures/greedy/implementation
1236	C	Labs	PROGRAMMING	1000.0	1300	constructive algorithms/greedy/implementation
1236	A	Stones	PROGRAMMING	500.0	800	brute force/greedy/math
1237	G	Balanced Distribution	PROGRAMMING	3750.0	3500	data structures/dp/greedy
1237	C2	Balanced Removals (Harder)	PROGRAMMING	750.0	1900	binary search/constructive algorithms/divide and conquer/greedy/implementation/sortings
1237	C1	Balanced Removals (Easier)	PROGRAMMING	750.0	1700	constructive algorithms/geometry/greedy
1244	G	Running in Pairs	PROGRAMMING	3000.0	2400	constructive algorithms/greedy/math
1244	E	Minimizing Difference	PROGRAMMING	2500.0	2000	binary search/constructive algorithms/greedy/sortings/ternary search/two pointers
1238	G	Adilbek and the Watering System	PROGRAMMING	-1	2700	data structures/greedy/sortings
1238	C	Standard Free2play	PROGRAMMING	-1	1600	dp/greedy/math
1238	B	Kill `Em All	PROGRAMMING	-1	1300	greedy/sortings
1223	D	Sequence Sorting	PROGRAMMING	2000.0	2000	dp/greedy/two pointers
1223	C	Save the Nature	PROGRAMMING	1500.0	1600	binary search/greedy
1230	B	Ania and Minimizing	PROGRAMMING	750.0	1000	greedy/implementation
1210	B	Marcin and Training Camp	PROGRAMMING	500.0	1700	brute force/greedy
1231	E	Middle-Out	PROGRAMMING	1750.0	2200	constructive algorithms/greedy/strings
1231	C	Increasing Matrix	PROGRAMMING	1000.0	1100	greedy
1216	F	Wi-Fi	PROGRAMMING	-1	2100	data structures/dp/greedy
1216	B	Shooting	PROGRAMMING	-1	900	greedy/implementation/sortings
1221	B	Knights	PROGRAMMING	-1	1100	constructive algorithms/greedy
1221	A	2048 Game	PROGRAMMING	-1	1000	brute force/greedy/math
1220	E	Tourism	PROGRAMMING	2750.0	2200	dfs and similar/dp/dsu/graphs/greedy/trees
1220	C	Substring Game in the Lesson	PROGRAMMING	1500.0	1300	games/greedy/strings
1215	D	Ticket Game	PROGRAMMING	2000.0	1700	games/greedy/math
1215	C	Swap Letters	PROGRAMMING	1750.0	1500	constructive algorithms/greedy
1215	A	Yellow Cards	PROGRAMMING	500.0	1000	greedy/implementation/math
1218	I	The Light Square	PROGRAMMING	-1	2100	2-sat/dfs and similar/greedy
1218	F	Workout plan	PROGRAMMING	-1	1500	data structures/greedy
1209	H	Moving Walkways	PROGRAMMING	4000.0	3300	data structures/greedy/math
1209	G1	Into Blocks (easy version)	PROGRAMMING	1500.0	2000	data structures/dsu/greedy/implementation/two pointers
1209	E2	Rotate Columns (hard version)	PROGRAMMING	1500.0	2500	bitmasks/dp/greedy/sortings
1209	E1	Rotate Columns (easy version)	PROGRAMMING	1000.0	2000	bitmasks/brute force/dp/greedy/sortings
1209	C	Paint the Digits	PROGRAMMING	1250.0	1500	constructive algorithms/greedy/implementation
1209	A	Paint the Numbers	PROGRAMMING	500.0	800	greedy/implementation/math
1211	E	Double Permutation Inc.	PROGRAMMING	-1	2000	*special/binary search/greedy
1211	D	Teams	PROGRAMMING	-1	2000	*special/binary search/greedy/math
1211	C	Ice Cream	PROGRAMMING	-1	1700	*special/greedy/sortings
1217	E	Sum Queries?	PROGRAMMING	-1	2300	data structures/greedy/implementation/math
1217	B	Zmei Gorynich	PROGRAMMING	-1	1600	greedy/math
1214	F	Employment	PROGRAMMING	3000.0	2700	greedy/sortings
1214	C	Bad Sequence	PROGRAMMING	1500.0	1200	data structures/greedy
1213	F	Unstable String Sort	PROGRAMMING	-1	2100	data structures/dfs and similar/dsu/graphs/greedy/implementation/strings
1208	G	Polygons	PROGRAMMING	3000.0	2800	greedy/math/number theory
1208	F	Bits And Pieces	PROGRAMMING	2500.0	2600	bitmasks/dfs and similar/dp/greedy
1208	D	Restore Permutation	PROGRAMMING	2000.0	1900	binary search/data structures/greedy/implementation
1207	C	Gas Pipeline	PROGRAMMING	-1	1500	dp/greedy
1207	B	Square Filling	PROGRAMMING	-1	1200	constructive algorithms/greedy/implementation
1207	A	There Are Two Types Of Burgers	PROGRAMMING	-1	800	brute force/greedy/implementation/math
1204	D2	Kirk and a Binary String (hard version)	PROGRAMMING	750.0	2100	data structures/greedy/math/strings
1204	D1	Kirk and a Binary String (easy version)	PROGRAMMING	1500.0	2000	brute force/greedy/strings
1204	C	Anna, Svyatoslav and Maps	PROGRAMMING	1250.0	1700	dp/graphs/greedy/shortest paths
1204	B	Mislove Has Lost an Array	PROGRAMMING	750.0	900	greedy/math
1205	A	Almost Equal	PROGRAMMING	500.0	1200	constructive algorithms/greedy/math
1203	F2	Complete the Projects (hard version)	PROGRAMMING	-1	2300	dp/greedy
1203	F1	Complete the Projects (easy version)	PROGRAMMING	-1	2100	greedy
1203	E	Boxers	PROGRAMMING	-1	1500	greedy/sortings
1203	D2	Remove the Substring (hard version)	PROGRAMMING	-1	1700	binary search/greedy/implementation/two pointers
1203	D1	Remove the Substring (easy version)	PROGRAMMING	-1	1600	greedy/implementation
1203	B	Equal Rectangles	PROGRAMMING	-1	1200	greedy/math
1200	B	Block Adventure	PROGRAMMING	1000.0	1200	dp/greedy
1202	C	You Are Given a WASD-string...	PROGRAMMING	-1	2100	brute force/data structures/dp/greedy/implementation/math/strings
1202	A	You Are Given Two Binary Strings...	PROGRAMMING	-1	1100	bitmasks/greedy
1201	D	Treasure Hunting	PROGRAMMING	2000.0	2100	binary search/dp/greedy/implementation
1201	C	Maximum Median	PROGRAMMING	1500.0	1400	binary search/greedy/math/sortings
1201	B	Zero Array	PROGRAMMING	1000.0	1500	greedy/math
1198	F	GCD Groups 2	PROGRAMMING	2250.0	2900	greedy/number theory/probabilities
1198	C	Matching vs  Independent Set	PROGRAMMING	1250.0	2000	constructive algorithms/graphs/greedy/sortings
1197	D	Yet Another Subarray Problem	PROGRAMMING	-1	1900	dp/greedy/math
1197	C	Array Splitting	PROGRAMMING	-1	1400	greedy/sortings
1197	B	Pillars	PROGRAMMING	-1	1000	greedy/implementation
1197	A	DIY Wooden Ladder	PROGRAMMING	-1	900	greedy/math/sortings
1195	A	Drinks Choosing	PROGRAMMING	500.0	1000	greedy/math
1178	E	Archaeology	PROGRAMMING	2000.0	1900	brute force/constructive algorithms/greedy/strings
1178	D	Prime Graph	PROGRAMMING	1750.0	1500	constructive algorithms/greedy/math/number theory
1178	C	Tiles	PROGRAMMING	1250.0	1300	combinatorics/greedy/math
1178	A	Prime Minister	PROGRAMMING	500.0	800	greedy
1190	E	Tokitsukaze and Explosion	PROGRAMMING	2250.0	3100	binary search/greedy
1190	C	Tokitsukaze and Duel	PROGRAMMING	1500.0	2300	brute force/games/greedy
1189	B	Number Circle	PROGRAMMING	1000.0	1100	greedy/math/sortings
1187	C	Vasya And Array	PROGRAMMING	-1	1800	constructive algorithms/greedy/implementation
1186	F	Vus the Cossack and a Graph	PROGRAMMING	3000.0	2400	dfs and similar/graphs/greedy/implementation
1186	D	Vus the Cossack and Numbers	PROGRAMMING	1750.0	1500	constructive algorithms/greedy/math
1183	G	Candy Box (hard version)	PROGRAMMING	-1	2000	greedy/implementation/sortings
1183	D	Candy Box (easy version)	PROGRAMMING	-1	1400	greedy/sortings
1180	B	Nick and Array	PROGRAMMING	1000.0	1500	greedy/implementation
1179	C	Serge and Dining Room	PROGRAMMING	1500.0	2200	binary search/data structures/graph matchings/greedy/implementation/math/trees
1185	C2	Exam in BerSU (hard version)	PROGRAMMING	750.0	1700	brute force/data structures/greedy/math
1185	C1	Exam in BerSU (easy version)	PROGRAMMING	1000.0	1200	greedy/sortings
1181	E2	A Story of One Country (Hard)	PROGRAMMING	750.0	3000	brute force/greedy/sortings
1181	B	Split a Number	PROGRAMMING	1000.0	1500	greedy/implementation/strings
1181	A	Chunga-Changa	PROGRAMMING	500.0	1000	greedy/math
1182	C	Beautiful Lyrics	PROGRAMMING	1250.0	1700	data structures/greedy/strings
1176	D	Recover it!	PROGRAMMING	-1	1800	dfs and similar/graphs/greedy/number theory/sortings
1176	C	Lose it!	PROGRAMMING	-1	1300	dp/greedy/implementation
1176	A	Divide it!	PROGRAMMING	-1	800	brute force/greedy/implementation
1173	B	Nauuo and Chess	PROGRAMMING	1000.0	1100	constructive algorithms/greedy
1173	A	Nauuo and Votes	PROGRAMMING	500.0	800	greedy
1172	A	Nauuo and Cards	PROGRAMMING	500.0	1800	greedy/implementation
1175	E	Minimal Segment Cover	PROGRAMMING	-1	2200	data structures/dfs and similar/divide and conquer/dp/greedy/implementation/trees
1175	D	Array Splitting	PROGRAMMING	-1	1900	greedy/sortings
1175	C	Electrification	PROGRAMMING	-1	1600	binary search/brute force/greedy
1174	A	Ehab Fails to Be Thanos	PROGRAMMING	500.0	1000	constructive algorithms/greedy/sortings
1148	E	Earth Wind and Fire	PROGRAMMING	2250.0	2300	constructive algorithms/greedy/math/sortings/two pointers
1148	D	Dirty Deeds Done Dirt Cheap	PROGRAMMING	1750.0	1800	greedy/sortings
1148	A	Another One Bites The Dust	PROGRAMMING	500.0	800	greedy
1170	F	Wheels	PROGRAMMING	-1	-1	*special/binary search/greedy
1168	A	Increasing by Modulo	PROGRAMMING	500.0	1700	binary search/greedy
1166	D	Cute Sequences	PROGRAMMING	2250.0	2200	binary search/brute force/greedy/math
1166	A	Silent Classroom	PROGRAMMING	500.0	900	combinatorics/greedy
1167	D	Bicolored RBS	PROGRAMMING	-1	1500	constructive algorithms/greedy
1167	A	Telephone Number	PROGRAMMING	-1	800	brute force/greedy/strings
1165	F1	Microtransactions (easy version)	PROGRAMMING	-1	2000	binary search/greedy
1165	F2	Microtransactions (hard version)	PROGRAMMING	-1	2000	binary search/greedy/implementation
1165	E	Two Arrays and Sum of Functions	PROGRAMMING	-1	1600	greedy/math/sortings
1165	C	Good String	PROGRAMMING	-1	1300	greedy
1165	B	Polycarp Training	PROGRAMMING	-1	1000	data structures/greedy/sortings
1158	D	Winding polygonal line	PROGRAMMING	1500.0	2600	constructive algorithms/geometry/greedy/math
1158	C	Permutation recovery	PROGRAMMING	1250.0	2100	constructive algorithms/data structures/dfs and similar/graphs/greedy/math/sortings
1158	A	The Party and Sweets	PROGRAMMING	500.0	1500	binary search/constructive algorithms/greedy/implementation/math/sortings/two pointers
1163	A	Eating Soup	PROGRAMMING	500.0	900	greedy/math
1162	B	Double Matrix	PROGRAMMING	1000.0	1400	brute force/greedy
1156	G	Optimizer	PROGRAMMING	-1	2700	graphs/greedy/hashing/implementation
1156	C	Match Points	PROGRAMMING	-1	2000	binary search/greedy/sortings/ternary search/two pointers
1156	B	Ugly Pairs	PROGRAMMING	-1	1800	dfs and similar/greedy/implementation/sortings/strings
1150	B	Tiling Challenge	PROGRAMMING	1000.0	900	greedy/implementation
1150	A	Stock Arbitraging	PROGRAMMING	500.0	800	greedy/implementation
1149	D	Abandoning Roads	PROGRAMMING	2500.0	3000	brute force/dp/graphs/greedy
1149	A	Prefix Sum Primes	PROGRAMMING	500.0	1200	constructive algorithms/greedy/math/number theory
1157	C1	Increasing Subsequence (easy version)	PROGRAMMING	-1	1300	greedy
1157	F	Maximum Balanced Circle	PROGRAMMING	-1	2000	constructive algorithms/dp/greedy/two pointers
1157	E	Minimum Array	PROGRAMMING	-1	1700	binary search/data structures/greedy
1157	D	N Problems During K Days	PROGRAMMING	-1	1900	constructive algorithms/greedy/math
1157	C2	Increasing Subsequence (hard version)	PROGRAMMING	-1	1700	greedy
1157	B	Long Number	PROGRAMMING	-1	1300	greedy
1152	D	Neko and Aki's Prank	PROGRAMMING	2000.0	2100	dp/greedy/trees
1152	A	Neko Finds Grapes	PROGRAMMING	500.0	800	greedy/implementation/math
1155	D	Beautiful Array	PROGRAMMING	-1	1900	brute force/data structures/divide and conquer/dp/greedy
1155	B	Game with Telephone Numbers	PROGRAMMING	-1	1200	games/greedy/implementation
1151	D	Stas and the Queue at the Buffet	PROGRAMMING	1750.0	1600	greedy/math/sortings
1154	G	Minimum Possible LCM	PROGRAMMING	-1	2200	brute force/greedy/math/number theory
1154	F	Shovels Shop	PROGRAMMING	-1	2100	dp/greedy/sortings
1154	D	Walking Robot	PROGRAMMING	-1	1500	greedy
1153	D	Serval and Rooted Tree	PROGRAMMING	1750.0	1900	binary search/dfs and similar/dp/greedy/trees
1153	C	Serval and Parenthesis Sequence	PROGRAMMING	1500.0	1700	greedy/strings
1153	B	Serval and Toy Bricks	PROGRAMMING	1000.0	1200	constructive algorithms/greedy
1119	E	Pavel and Triangles	PROGRAMMING	2500.0	1900	brute force/dp/fft/greedy/ternary search
1119	C	Ramesses and Corner Inversion	PROGRAMMING	1500.0	1500	constructive algorithms/greedy/implementation/math
1119	B	Alyona and a Narrow Fridge	PROGRAMMING	1000.0	1300	binary search/flows/greedy/sortings
1119	A	Ilya and a Colorful Walk	PROGRAMMING	500.0	1100	greedy/implementation
1144	G	Two Merged Sequences	PROGRAMMING	-1	2400	dp/greedy
1144	D	Equalize Them All	PROGRAMMING	-1	1400	constructive algorithms/greedy
1144	B	Parity Alternated Deletions	PROGRAMMING	-1	900	greedy/implementation/sortings
1140	D	Minimum Triangulation	PROGRAMMING	-1	1200	dp/greedy/math
1139	B	Chocolates	PROGRAMMING	1000.0	1000	greedy/implementation
1141	G	Privatization of Roads in Treeland	PROGRAMMING	-1	1900	binary search/constructive algorithms/dfs and similar/graphs/greedy/trees
1141	F2	Same Sum Blocks (Hard)	PROGRAMMING	-1	1900	data structures/greedy
1141	F1	Same Sum Blocks (Easy)	PROGRAMMING	-1	1900	greedy
1141	D	Colored Boots	PROGRAMMING	-1	1500	greedy/implementation
1136	D	Nastya Is Buying Lunch	PROGRAMMING	2000.0	1800	greedy
1138	B	Circus	PROGRAMMING	1000.0	1800	brute force/greedy/math/strings
1138	A	Sushi for Two	PROGRAMMING	500.0	900	binary search/greedy/implementation
1137	E	Train Car Selection	PROGRAMMING	2500.0	2700	data structures/greedy
1137	B	Camp Schedule	PROGRAMMING	750.0	1600	greedy/hashing/strings
1133	F2	Spanning Tree with One Fixed Degree	PROGRAMMING	-1	1900	constructive algorithms/dfs and similar/dsu/graphs/greedy
1132	E	Knapsack	PROGRAMMING	-1	2300	dfs and similar/dp/greedy
1132	D	Stressful Training	PROGRAMMING	-1	2300	binary search/greedy
1132	B	Discounts	PROGRAMMING	-1	900	greedy/sortings
1132	A	Regular Bracket Sequence	PROGRAMMING	-1	1100	greedy/implementation
1120	F	Secret Letters	PROGRAMMING	3000.0	3100	data structures/dp/greedy
1120	D	Power Tree	PROGRAMMING	2000.0	2500	dfs and similar/dp/dsu/graphs/greedy/trees
1120	B	Once in a casino	PROGRAMMING	1000.0	2700	constructive algorithms/greedy/implementation/math
1120	A	Diana and Liana	PROGRAMMING	500.0	1900	greedy/implementation/two pointers
1129	A2	Toy Train	PROGRAMMING	250.0	1800	brute force/greedy
1129	A1	Toy Train (Simplified)	PROGRAMMING	250.0	1700	brute force/greedy
1130	B	Two Cakes	PROGRAMMING	1000.0	1200	greedy
1131	E	String Multiplication	PROGRAMMING	2500.0	2300	dp/greedy/strings
1131	D	Gourmet choice	PROGRAMMING	2000.0	2000	dfs and similar/dp/dsu/graphs/greedy
1131	C	Birthday	PROGRAMMING	1500.0	1200	binary search/greedy/sortings
1131	B	Draw!	PROGRAMMING	1000.0	1400	greedy/implementation
1118	D2	Coffee and Coursework (Hard Version)	PROGRAMMING	-1	1700	binary search/greedy
1118	D1	Coffee and Coursework (Easy version)	PROGRAMMING	-1	1700	brute force/greedy
1117	B	Emotes	PROGRAMMING	-1	1000	greedy/math/sortings
1113	B	Sasha and Magnetic Machines	PROGRAMMING	1000.0	1300	greedy/number theory
